id,gen,sp,ssp,en,rec,cnt,loc,lat,lng,alt,type,url,file,file-name,sono,lic,q,length,time,date,uploaded,also,rmk,bird-seen,playback-used
295984,Lanius,minor,,Lesser Grey Shrike,Marco Dragonetti,Romania,"Comuna Niculițel, Județul Tulcea",45.192,28.5195,60,call,//www.xeno-canto.org/295984,//www.xeno-canto.org/295984/download,XC295984-averlacenerina6.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC295984-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC295984-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC295984-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC295984-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:45,10:00,2014-06-20,2015-12-19,[''],bird perched on the top of a tree. Check my personal website www.birdsongs.it,yes,no
473373,Oriolus,oriolus,,Eurasian Golden Oriole,Stefan,Romania,"Nistoreşti, Comuna Alimpești, Județul Gorj",45.0836,23.8035,380,"call, male, song",//www.xeno-canto.org/473373,//www.xeno-canto.org/473373/download,XC473373-golden_oriole.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/GHDMUYURBC/ffts/XC473373-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/GHDMUYURBC/ffts/XC473373-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/GHDMUYURBC/ffts/XC473373-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/GHDMUYURBC/ffts/XC473373-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:49,19:00,2019-05-11,2019-05-11,[''],"I've reduced the background noise and the pause between the calls and the song. The bird was in a walnut tree, it was yellow with black wings (thus, a male).",yes,no
490377,Oriolus,oriolus,,Eurasian Golden Oriole,Ciortan Bogdan ,Romania,"Mălâncrav, Comuna Laslea, Județul Sibiu",46.1142,24.6433,480,juvenile,//www.xeno-canto.org/490377,//www.xeno-canto.org/490377/download,XC490377-190721_0312 oriol juv call.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/BIUHKCNSRS/ffts/XC490377-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/BIUHKCNSRS/ffts/XC490377-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/BIUHKCNSRS/ffts/XC490377-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/BIUHKCNSRS/ffts/XC490377-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,09:30,2019-07-21,2019-08-03,[''],,yes,no
35336,Oriolus,oriolus,,Eurasian Golden Oriole,Tomas Belka,Romania,"Tg. Mures, Transylvania",46,24,350,"call, song",//www.xeno-canto.org/35336,//www.xeno-canto.org/35336/download,XC_ORIORI1.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/UVCHPWXJBN/ffts/XC35336-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/UVCHPWXJBN/ffts/XC35336-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/UVCHPWXJBN/ffts/XC35336-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/UVCHPWXJBN/ffts/XC35336-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:56,20:00,2009-05-18,2009-06-08,[''],,unknown,unknown
513371,Oriolus,oriolus,,Eurasian Golden Oriole,Fernando del Valle,Romania,"Babadag Forest, Dobrogea, Romania",44.857,28.695,120,song,//www.xeno-canto.org/513371,//www.xeno-canto.org/513371/download,"XC513371-ZOOM0012 Bosque Babadag Rumania 13,07 horas 18-05-2018  mosquitero silbador pinzon vulgar curruca capirotada  dos oropendolas zarcero icterino filtrado.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/KOVBCUUHLQ/ffts/XC513371-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/KOVBCUUHLQ/ffts/XC513371-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/KOVBCUUHLQ/ffts/XC513371-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/KOVBCUUHLQ/ffts/XC513371-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:46,13:00,2018-05-18,2019-12-25,"['Phylloscopus sibilatrix', 'Fringilla coelebs', 'Sylvia atricapilla', 'Hippolais icterina']",,no,no
471427,Oriolus,oriolus,,Eurasian Golden Oriole,Nicolae Șerban-Pârâu,Romania,"Albeștii Pământeni, Comuna Albeștii de Argeș, Județul Argeș",45.2062,24.6731,694,song,//www.xeno-canto.org/471427,//www.xeno-canto.org/471427/download,XC471427-Voce056.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/CIKPPWNKWL/ffts/XC471427-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/CIKPPWNKWL/ffts/XC471427-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/CIKPPWNKWL/ffts/XC471427-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/CIKPPWNKWL/ffts/XC471427-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,1:14,10:00,2019-05-05,2019-05-08,[''],,yes,unknown
509483,Garrulus,glandarius,,Eurasian Jay,Yoann Blanchon,Romania,"Râșnov, Orașul Râșnov, Județul Brașov",45.5751,25.466,750,alarm call,//www.xeno-canto.org/509483,//www.xeno-canto.org/509483/download,XC509483-191124-104918_Garrulus glandarius_YB.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509483-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509483-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509483-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509483-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:35,12:00,2019-11-24,2019-12-01,[''],SennheiserME66-K6/ZOOM H2n ; High Pass Filter 500Hz 6db,yes,no
536063,Garrulus,glandarius,,Eurasian Jay,Ciortan Bogdan ,Romania,"T.Vladimirescu (near  Cluj-Napoca), Municipiul Cluj - Napoca, Județul Cluj",46.7852,23.5569,360,mimicry/imitation,//www.xeno-canto.org/536063,//www.xeno-canto.org/536063/download,XC536063-200319_0412gar gla cut.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/BIUHKCNSRS/ffts/XC536063-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/BIUHKCNSRS/ffts/XC536063-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/BIUHKCNSRS/ffts/XC536063-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/BIUHKCNSRS/ffts/XC536063-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:17,11:00,2020-03-19,2020-03-19,[''],,yes,no
379846,Pica,pica,,Eurasian Magpie,Marco Dragonetti,Romania,"Tulcea, Municipiul Tulcea, Județul Tulcea",45.1813,28.7803,10,"begging call, juvenile",//www.xeno-canto.org/379846,//www.xeno-canto.org/379846/download,XC379846-call9.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC379846-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC379846-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC379846-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC379846-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:25,07:00,2014-06-20,2017-07-15,[''],Check my website birdsongs.it for more details,no,no
234600,Pica,pica,,Eurasian Magpie,Tora BENZEYEN,Romania,"Piata Unirii 2 (near  București), Municipiul București, Municipiul București",44.4268,26.1025,70,song,//www.xeno-canto.org/234600,//www.xeno-canto.org/234600/download,XC234600-Magpie - Bucharest.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC234600-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC234600-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC234600-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC234600-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:48,10:30,2015-03-19,2015-04-07,['Streptopelia decaocto'],,no,no
509594,Coloeus,monedula,soemmerringii,Western Jackdaw,Yoann Blanchon,Romania,"Comuna Sarichioi, Județul Tulcea",44.8664,28.8519,10,call,//www.xeno-canto.org/509594,//www.xeno-canto.org/509594/download,XC509594-191128-134943_Coloeus monedula soemmerringii_YB.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509594-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509594-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509594-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509594-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:01,15:00,2019-11-28,2019-12-02,[''],SennheiserME66-K6/ZOOM H2n ; High Pass Filter 500Hz 6db,yes,no
296010,Corvus,frugilegus,,Rook,Marco Dragonetti,Romania,"Murighiol, Comuna Murighiol, Județul Tulcea",45.0434,29.1468,10,call,//www.xeno-canto.org/296010,//www.xeno-canto.org/296010/download,XC296010-covoComune4.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC296010-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC296010-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC296010-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC296010-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:03,09:30,2014-05-06,2015-12-19,[''],A breeding colony of Rook is set on a small copse of poplar trees.,yes,no
296009,Corvus,frugilegus,,Rook,Marco Dragonetti,Romania,"Comuna Sarichioi, Județul Tulcea",44.8777,28.7732,50,call,//www.xeno-canto.org/296009,//www.xeno-canto.org/296009/download,XC296009-corvoComune2.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC296009-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC296009-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC296009-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC296009-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:21,08:00,2014-05-05,2015-12-19,[''],A Rook colony on some big trees near a road. Check my website www.birdsongs.it,yes,no
509522,Corvus,frugilegus,,Rook,Yoann Blanchon,Romania,"Murighiol, Comuna Murighiol, Județul Tulcea",45.0307,29.1756,10,call,//www.xeno-canto.org/509522,//www.xeno-canto.org/509522/download,XC509522-191128-070836_Corvus frugilegus_YB.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509522-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509522-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509522-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509522-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:16,08:00,2019-11-28,2019-12-01,[''],SennheiserME66-K6/ZOOM H2n,yes,no
340791,Corvus,cornix,,Hooded Crow,Tora BENZEYEN,Romania,"Drăgășani, Municipiul Drăgășani, Județul Vâlcea",44.6611,24.2606,160,call,//www.xeno-canto.org/340791,//www.xeno-canto.org/340791/download,XC340791-Hooded Crow - Dragaşani.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC340791-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC340791-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC340791-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC340791-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:06,14:30,2014-12-24,2016-10-30,[''],,yes,no
519686,Corvus,cornix,,Hooded Crow,bernard Fort,Romania,"Crisan, Tulcea County",45.1718,29.3083,0,song,//www.xeno-canto.org/519686,//www.xeno-canto.org/519686/download,XC519686-automne.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/WSMVMQTICT/ffts/XC519686-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/WSMVMQTICT/ffts/XC519686-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/WSMVMQTICT/ffts/XC519686-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/WSMVMQTICT/ffts/XC519686-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:38,10:00,1996-09-27,2020-01-13,['Panurus biarmicus'],"from a boat on a lake, in directions of a forest",no,no
296012,Corvus,corax,,Northern Raven,Marco Dragonetti,Romania,"Izvoarele, Comuna Izvoarele, Județul Tulcea",45.0556,28.5352,170,flight call,//www.xeno-canto.org/296012,//www.xeno-canto.org/296012/download,XC296012-corvoImperiale1.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC296012-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC296012-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC296012-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC296012-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:30,17:00,2014-05-04,2015-12-19,[''],Check my website www.birdsongs.it,yes,no
528528,Corvus,corax,,Northern Raven,Ciortan Bogdan ,Romania,"Comuna Cojocna, Județul Cluj",46.7686,23.86,300,"call, sex uncertain",//www.xeno-canto.org/528528,//www.xeno-canto.org/528528/download,XC528528-200216_0393corb crncanit.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/BIUHKCNSRS/ffts/XC528528-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/BIUHKCNSRS/ffts/XC528528-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/BIUHKCNSRS/ffts/XC528528-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/BIUHKCNSRS/ffts/XC528528-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,11:00,2020-02-16,2020-02-18,[''],,yes,no
35540,Corvus,corax,,Northern Raven,Tomas Belka,Romania,"Tg. Mures, Transylvania",46,24,550,call,//www.xeno-canto.org/35540,//www.xeno-canto.org/35540/download,XC_CORRAX1.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/UVCHPWXJBN/ffts/XC35540-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/UVCHPWXJBN/ffts/XC35540-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/UVCHPWXJBN/ffts/XC35540-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/UVCHPWXJBN/ffts/XC35540-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:24,12:10,2009-05-21,2009-06-10,['Corvus corax'],"Bird sitting on the ground in a meadow, probably reacting on a soaring Aquila pomarina",unknown,unknown
314930,Poecile,lugubris,,Sombre Tit,Marco Dragonetti,Romania,"Comuna Niculițel, Județul Tulcea",45.192,28.5195,60,call,//www.xeno-canto.org/314930,//www.xeno-canto.org/314930/download,XC314930-call3.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314930-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314930-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314930-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314930-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:42,06:30,2014-06-24,2016-05-03,"['Fringilla coelebs', 'Lullula arborea']",Some birds are perched on a deciduous tree in a meadow.,yes,yes
314929,Poecile,lugubris,,Sombre Tit,Marco Dragonetti,Romania,"Comuna Niculițel, Județul Tulcea",45.192,28.5195,60,call,//www.xeno-canto.org/314929,//www.xeno-canto.org/314929/download,XC314929-call2.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314929-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314929-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314929-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314929-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:13,06:00,2014-06-24,2016-05-03,"['Fringilla coelebs', 'Lullula arborea']",Some birds are perched on a deciduous tree in a meadow.,yes,yes
314927,Poecile,lugubris,,Sombre Tit,Marco Dragonetti,Romania,"Comuna Niculițel, Județul Tulcea",45.192,28.5195,60,"call, song",//www.xeno-canto.org/314927,//www.xeno-canto.org/314927/download,XC314927-call1.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314927-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314927-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314927-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314927-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:35,10:30,2014-06-20,2016-05-03,"['Fringilla coelebs', 'Corvus cornix']",Check my website birdsongs.it  Four birds are perched on a deciduous tree in a meadow.,yes,yes
314932,Poecile,lugubris,,Sombre Tit,Marco Dragonetti,Romania,"Comuna Niculițel, Județul Tulcea",45.192,28.5195,60,call,//www.xeno-canto.org/314932,//www.xeno-canto.org/314932/download,XC314932-call4.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314932-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314932-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314932-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314932-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:54,08:30,2014-06-24,2016-05-03,['Lullula arborea'],Some birds are perched on a deciduous tree in a meadow.,yes,no
117020,Poecile,lugubris,lugens,Sombre Tit,Fabian Schneider,Romania,Manastirea Celic-Dere,45.1281,28.5789,90,call,//www.xeno-canto.org/117020,//www.xeno-canto.org/117020/download,XC117020-Lugubre.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/MAZXYOGLXR/ffts/XC117020-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/MAZXYOGLXR/ffts/XC117020-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/MAZXYOGLXR/ffts/XC117020-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/MAZXYOGLXR/ffts/XC117020-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:21,15:00,2013-01-03,2013-01-08,[''],,yes,yes
509500,Poecile,palustris,,Marsh Tit,Yoann Blanchon,Romania,"Celic Dere Monastery, Comuna Frecăței, Județul Tulcea",45.1267,28.5816,110,call,//www.xeno-canto.org/509500,//www.xeno-canto.org/509500/download,XC509500-191126-140732_Poecile palustris_YB.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509500-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509500-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509500-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509500-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:07,15:00,2019-11-26,2019-12-01,[''],SennheiserME66-K6/ZOOM H2n ; High Pass Filter 1000Hz 6db,yes,no
509590,Cyanistes,caeruleus,,Eurasian Blue Tit,Yoann Blanchon,Romania,"Comuna Murighiol, Județul Tulcea",45.0365,29.2342,10,call,//www.xeno-canto.org/509590,//www.xeno-canto.org/509590/download,XC509590-191128-075741_Cyanistes caeruleus_YB.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509590-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509590-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509590-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509590-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:39,09:00,2019-11-28,2019-12-02,[''],SennheiserME66-K6/ZOOM H2n ; High Pass Filter 1000Hz 6db,yes,no
215981,Cyanistes,caeruleus,,Eurasian Blue Tit,Tora BENZEYEN,Romania,"Drăgășani, Municipiul Drăgășani, Județul Vâlcea",44.6611,24.2606,160,song,//www.xeno-canto.org/215981,//www.xeno-canto.org/215981/download,XC215981-Blue Tit - Dragaşani.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC215981-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC215981-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC215981-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC215981-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:03,14:00,2015-03-01,2015-03-08,[''],,yes,no
141406,Parus,major,,Great Tit,Andre et Odile BOUCHER,Romania,"Crișan, Tulcea",45.179,29.3516,0,song,//www.xeno-canto.org/141406,//www.xeno-canto.org/141406/download,XC141406-Parus major19980502.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FWAVTDTPIQ/ffts/XC141406-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FWAVTDTPIQ/ffts/XC141406-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FWAVTDTPIQ/ffts/XC141406-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FWAVTDTPIQ/ffts/XC141406-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:54,07:30,1998-05-02,2013-07-03,"['Corvus corone', 'Cuculus canorus', 'Picus canus']",Telinga,yes,no
509478,Parus,major,,Great Tit,Yoann Blanchon,Romania,"Sinaia, Orașul Sinaia, Județul Prahova",45.3581,25.548,900,call,//www.xeno-canto.org/509478,//www.xeno-canto.org/509478/download,XC509478-191123-110750_Parus major_YB.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509478-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509478-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509478-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509478-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:31,12:00,2019-11-23,2019-12-01,[''],SennheiserME66-K6/ZOOM H2n ; High Pass Filter 2000Hz 6db,yes,no
215985,Parus,major,,Great Tit,Tora BENZEYEN,Romania,"Drăgășani, Municipiul Drăgășani, Județul Vâlcea",44.6611,24.2606,160,song,//www.xeno-canto.org/215985,//www.xeno-canto.org/215985/download,XC215985-Great Tit - Dragaşani.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC215985-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC215985-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC215985-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC215985-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:45,17:00,2015-03-01,2015-03-08,[''],,yes,no
214406,Parus,major,,Great Tit,Tora BENZEYEN,Romania,"Sighișoara, Municipiul Sighișoara, Județul Mureș",46.2169,24.7911,400,song,//www.xeno-canto.org/214406,//www.xeno-canto.org/214406/download,XC214406-Great Tit - Sighişioara.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC214406-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC214406-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC214406-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC214406-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:04,16:00,2015-02-18,2015-02-22,[''],,yes,no
35325,Parus,major,,Great Tit,Tomas Belka,Romania,"Tg. Mures, Transylvania",46,24,400,song,//www.xeno-canto.org/35325,//www.xeno-canto.org/35325/download,XC_PARMAJ1.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/UVCHPWXJBN/ffts/XC35325-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/UVCHPWXJBN/ffts/XC35325-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/UVCHPWXJBN/ffts/XC35325-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/UVCHPWXJBN/ffts/XC35325-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:18,19:30,2009-05-18,2009-06-08,[''],,unknown,unknown
117021,Parus,major,,Great Tit,Fabian Schneider,Romania,"Cozia National Park, Vâlcea",45.2894,24.309,360,call,//www.xeno-canto.org/117021,//www.xeno-canto.org/117021/download,XC117021-Charbo.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/MAZXYOGLXR/ffts/XC117021-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/MAZXYOGLXR/ffts/XC117021-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/MAZXYOGLXR/ffts/XC117021-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/MAZXYOGLXR/ffts/XC117021-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:26,14:00,2012-12-29,2013-01-08,[''],"More than 100 birds seen with ""strange"" calls like in Northern and Western Europe during autumn 2012.",yes,no
